instance_id,selected_instance_id,model,agent,main_present,main_patch_generated,main_patch_validated,retry_present,retry_patch_generated,retry_patch_validated,selected_role,selection_reason,selected_source_record
79cf8fa75176a8f6bb79d426c6d0f9369d03ff98,pytorch_single_full_0058_cpp_79cf8fa75176,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
7c1d93944e8e46b8c4d2ab13e0511274db6a724c,pytorch_single_full_0168_utils_7c1d93944e8e,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
7c29ca7f2b49a91dbfc6ee35bf6da55616bd2960,pytorch_single_full_0026_dataset_7c29ca7f2b49,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
7cc0020a80527207a1725e6d21ce7c326668fe0d,pytorch_single_full_0135_decompositions_7cc0020a8052,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
7e323283fa2b7a9fff6b4f23df98eb5111ebabf8,pytorch_single_full_0035_functions_7e323283fa2b,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
7f29c47a4fca17bab61dff3c125cb209cdb93b24,pytorch_single_full_0097__meta_registrations_7f29c47a4fca,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
7f4c3e7d2f3989115474d77936915fab6d6e0d93,pytorch_single_full_0020__serialization_7f4c3e7d2f39,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
80ce1a934ec444a644f3a63dcf43b56e32b44c68,pytorch_single_full_0115_common_utils_80ce1a934ec4,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
80ed522910f10e6229933c2a9635122365a27e3b,pytorch_single_full_0031___init___80ed522910f1,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
820cf59a38d6b2893d9606b0004540d52d8f78a7,pytorch_single_full_0077__tensor_ops_820cf59a38d6,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
8274dadac5f1f6266b96d45d34be0d0f11d6f092,pytorch_single_full_0003_functions_8274dadac5f1,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
82c8fc3a2b500cded29b4bd6836b22f88e4d7047,pytorch_single_full_0157_conv_82c8fc3a2b50,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
84ef067432ae90acf201ce6f54a41a97f614293c,pytorch_single_full_0034_utils_84ef067432ae,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
8af2f43b981fa2ffb05c5a82df2695f6da4332dc,pytorch_single_full_0166___init___8af2f43b981f,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
8b0543381b440317204b05f9f64023f1e5f087f8,pytorch_single_full_0044_lowering_8b0543381b44,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
8cb6957e019086c1f6e39941047ead6e29f6f402,pytorch_single_full_0092__trace_8cb6957e0190,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
8dd1be49b7c17223ed6de18fac4471abc6735aae,pytorch_single_full_0027_cpp_8dd1be49b7c1,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
91aba7baac3d2a079c0b13db25588842260c98cc,pytorch_single_full_0150_graph_91aba7baac3d,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
9728e900dcd72115abd2ce52d2c7da191e67e067,pytorch_single_full_0036___init___9728e900dcd7,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
984b1a8c354a0e10f9994a0803f969ab0f6131a3,pytorch_single_full_0155_utils_984b1a8c354a,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
9a00ffbfedde0e91e480bbfba42949384b74ff64,pytorch_single_full_0081_nn_module_9a00ffbfedde,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
9ae19ffbedaa7754ee194b5da8d57cc2d2fee20e,pytorch_single_full_0117___init___9ae19ffbedaa,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
9e0ee152e5c2178e825a8559dd2c9d98c8a16c39,pytorch_single_full_0142_graph_9e0ee152e5c2,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
9e1c9541344b2aa1c946edb779d275072f3b8f4a,pytorch_single_full_0025_torch_9e1c9541344b,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
9f24e805362fbd5e0efd0623fefcfcf5ca67e22b,pytorch_single_full_0169_symbolic_convert_9f24e805362f,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
a1bd9248eb9929d70f88d751821561843aea3ee2,pytorch_single_full_0007_decomposition_a1bd9248eb99,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
a6b8c30726f92bde576716e7b6ea6bb8e7bd4e62,pytorch_single_full_0019_output_graph_a6b8c30726f9,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
a77be631e0a49978347dbeb826335160225bcd5c,pytorch_single_full_0048_mixture_same_family_a77be631e0a4,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
a8ac3a6b20b154e661e80ef930c6b0c563f3bb2d,pytorch_single_full_0033_lowering_a8ac3a6b20b1,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
a8bd2933d9eaf24ec9582001efa844de499d9e93,pytorch_single_full_0015_symbolic_convert_a8bd2933d9ea,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
a9b9fd90a273e3430b2c58632b890ba095db5369,pytorch_single_full_0053_lowering_a9b9fd90a273,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
ac715e96b49de98bd9e50fa627628776ffb75bce,pytorch_single_full_0006_standalone_compile_ac715e96b49d,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
ac8342f8817570494faa85b54d8857d307959a68,pytorch_single_full_0164_serialization_ac8342f88175,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
af47e05a96d35ce789c96817196d572da8a52eb4,pytorch_single_full_0099_split_module_af47e05a96d3,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b019f38fdd97957f0e5923961ea7cf5b63c0761b,pytorch_single_full_0125_pattern_matcher_b019f38fdd97,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
b0f6b14bdf46384afb82d9747aeb052cc1b32214,pytorch_single_full_0131_cpp_b0f6b14bdf46,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b32b81a0c58dc3cf1410635b91c01492909de9f9,pytorch_single_full_0140__tensor_b32b81a0c58d,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b3f7fdbf0a2fd6042376a00be4637326e36f4bc2,pytorch_single_full_0106_decompositions_b3f7fdbf0a2f,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b434322075912942451a410d1e749784c96dda4d,pytorch_single_full_0091_symbolic_shapes_b43432207591,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b46e1fc141b4155c369c7d1dc937c9ebf0012d67,pytorch_single_full_0062_trace_rules_b46e1fc141b4,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
b741819b0580204e6a6b60c62ce44dacaf7787c8,pytorch_single_full_0172_utils_b741819b0580,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
bac10cdd6f8ac520a461d6711cf758b69ff2d9a1,pytorch_single_full_0069_c10d_logger_bac10cdd6f8a,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
bc33b10202fb7c3761bcabc166e02d96807d8739,pytorch_single_full_0013_lowering_bc33b10202fb,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
bd3b98a8a5d68ddc84b20a4609b9ea90998bf95b,pytorch_single_full_0126_sizevars_bd3b98a8a5d6,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
bf28990c3dd4d8bfa3eeb36a69cf53ed5f9e583e,pytorch_single_full_0028_ops_bf28990c3dd4,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
bf6481553ac03e3e6cdae11403f41a2797a738c0,pytorch_single_full_0065_transforms_bf6481553ac0,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
c01939a9b1424c39c8e6a8f15b4118c36a3a49da,pytorch_single_full_0179__recursive_c01939a9b142,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
c06b5048ba866e2dd39e5da5399fe8261322c7ca,pytorch_single_full_0078_mkldnn_fusion_c06b5048ba86,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c0ed87c82d9417960791c9b35ccffc302c71eca1,pytorch_single_full_0067_guards_c0ed87c82d94,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c52eda896eb3ec7f8d04b6321861f4c5614a40bb,pytorch_single_full_0051_trace_rules_c52eda896eb3,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c58198184b82975c99fa5d7ef72140a61f7d9503,pytorch_single_full_0165_symbolic_convert_c58198184b82,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c5e0b844847c5c34ee824b0de2adeda85ce64133,pytorch_single_full_0163_trace_rules_c5e0b844847c,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c6f943763faba6584c904671816f1e1b826b5c31,pytorch_single_full_0008_decompositions_c6f943763fab,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c7d863a8fa78b651986c0334fa3d04ff715fe49f,pytorch_single_full_0148__redistribute_c7d863a8fa78,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
c81d8c231cd8df5d53c407c09d6c12296766704d,pytorch_single_full_0009_lr_scheduler_c81d8c231cd8,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
c8b4a39d73a111d03de94f3b8f525c9545a47323,pytorch_single_full_0119_utils_c8b4a39d73a1,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
cd5452aacee0f503c70239ea88d163162ce6c433,pytorch_single_full_0139___init___cd5452aacee0,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
cde5c9aebd7a2eda0c935de1ab7a40b6453c5813,pytorch_single_full_0030_functions_cde5c9aebd7a,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
cf8912713729072218a3dd700e8c561708b6045c,pytorch_single_full_0084_package_importer_cf8912713729,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
d0ea158a2a77ac9c9f863a23539b609e7d586e06,pytorch_single_full_0072_meta_utils_d0ea158a2a77,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
d6540038c0fb279fc7040e5a317a98b4999e9fa8,pytorch_single_full_0118_decompositions_d6540038c0fb,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
d6887f444fa61b46c9c31114028484e658f3dc99,pytorch_single_full_0080_lowering_d6887f444fa6,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
d746b987d8239595438b9dbd0f96ec6a4fed4653,pytorch_single_full_0074_decompositions_d746b987d823,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
d74ea7edbbab5069b1b6a27b06e8c2d7bf063e9c,pytorch_single_full_0056_dicts_d74ea7edbbab,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
d924a23ce2395e6b4f82111bfc8d452e2550013a,pytorch_single_full_0075_utils_d924a23ce239,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
d9d6dde0f42d4bcc8c97671ac50d5096c7e500ab,pytorch_single_full_0022_library_d9d6dde0f42d,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
dbb69f78fe47d830c0fa8f861113b8edf5385ccc,pytorch_single_full_0111__internal_dbb69f78fe47,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
dc75ec252a952e274222f0e0d0478873f246d2b4,pytorch_single_full_0108_sizevars_dc75ec252a95,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
dcb7c8069e8190e107df4112940ae2f9c4dede5e,pytorch_single_full_0138_codecache_dcb7c8069e81,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
dccc1ca839def32f4adef6d850688d517854482b,pytorch_single_full_0089__recursive_dccc1ca839de,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
e0e4e84ef97c6e1e9c8f3e18663bbf0c21b823bb,pytorch_single_full_0046_symbolic_convert_e0e4e84ef97c,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
e1021ec5359ffea70aaeacea3a43eed1f37b738a,pytorch_single_full_0177_decompositions_e1021ec5359f,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
e3f2597b4529927b812b443cf8da19b44ed8dea4,pytorch_single_full_0178_split_cat_e3f2597b4529,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
e5ae0e652d77828af6780507ec01d0f6e763db8d,pytorch_single_full_0073__recursive_e5ae0e652d77,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
e5f869999cf5429e24fbb5c3923a5c795549b9e7,pytorch_single_full_0133_functions_e5f869999cf5,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
e915c431c215dc1654e6c206278719cf12e4bf90,pytorch_single_full_0093_user_defined_e915c431c215,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
eb69f4e609ee6e61e144c3f1fcdeaf5368b5a534,pytorch_single_full_0045_lr_scheduler_eb69f4e609ee,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
eb7bf4202dec7c9bdfa2d308d5e65b0dc93f89da,pytorch_single_full_0049__dynamism_eb7bf4202dec,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
ee2649219cb7d39505f99638dd7475bcccd4cbd4,pytorch_single_full_0128__tensor_str_ee2649219cb7,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
ee93a348de1bd2984a044bf9a53d4b926ed5346b,pytorch_single_full_0068_module_ee93a348de1b,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
eeea3b12aa014824f1114d5360a604dd4f2a18b4,pytorch_single_full_0136_conv_eeea3b12aa01,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
f01bf0f64b2fb9a761d7a147f17a862561bc5baf,pytorch_single_full_0063_symbolic_shapes_f01bf0f64b2f,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
f089d5ffeff5c39c6fe5a75ab108f3744e7f5db3,pytorch_single_full_0070_ops_f089d5ffeff5,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
f325c29b05fdf350322dcb26e2cd6dff3fb06f1e,pytorch_single_full_0107_normalize_f325c29b05fd,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
f33beb767d04ad00aecbcf16690e786eb93ebdd8,pytorch_single_full_0054_nested_tensor_f33beb767d04,deepseek,aider,True,True,True,False,False,False,main,main_selected_validated_first,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
f5851efed99db3f3509982dda8680c1b60882c6e,pytorch_single_full_0076___init___f5851efed99d,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
f6192b75c66cf5ac4591170106d8f58e7848bd07,pytorch_single_full_0043__lower_to_native_backend_f6192b75c66c,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
f8a2ce3b9a1edeff3ecc2ae6077d211e07c80cbe,pytorch_single_full_0039__dispatch_f8a2ce3b9a1e,deepseek,aider,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
fa127d9b20720b70c6481ee9c19693714c428446,pytorch_single_full_0109_lbfgs_fa127d9b2072,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
fa63de086671742e19017dafe57d581b07813672,pytorch_single_full_0061_codecache_fa63de086671,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
fbcabb4fbd80f542177db32dcb312b5355915c3c,pytorch_single_full_0132_fake_tensor_fbcabb4fbd80,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
fc872e98f3cb6e8fdb249f503643b7fd9129bc9e,pytorch_single_full_0120___init___fc872e98f3cb,deepseek,aider,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
fd785b176200d3736aadc19dcaef00a2f470f4bb,pytorch_single_full_0032_ops_fd785b176200,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
ffa1ce7650766c2ae6eaa96415dfc29e9eb0b3ec,pytorch_single_full_0102__trace_ffa1ce765076,deepseek,aider,True,True,False,False,False,False,main,main_selected,aider_repair_only_v4pro_searchreplace_3000_run_records.jsonl
ffc7b67df5101766c2a90bf78d24099f944ca6e8,pytorch_single_full_0101_cpp_ffc7b67df510,deepseek,aider,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_repair_only_v4pro_searchreplace_short_10000_retry_nopatch_run_records.jsonl
00b02101390b718aa0e626e808a1a944b7223c8c,pytorch_single_full_0144_cpp_00b02101390b,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
02fa5bf6d80fa4baa6bb6dd2fa6a16d88852da91,pytorch_single_full_0018_symbolic_convert_02fa5bf6d80f,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
02fd1878e3986d9ed8b24259b82f196a40463e00,pytorch_single_full_0134_rnn_02fd1878e398,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
060ee147537dc5288bbec75544f313fafe3f7beb,pytorch_single_full_0123_lowering_060ee147537d,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
092fe2f4224d94db6219cc189f56b8825012bc2e,pytorch_single_full_0098_utils_092fe2f4224d,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
0a489f924db080c13bff61b9b80cc074834d2ba6,pytorch_single_full_0160_ir_0a489f924db0,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
0cf4cc3d5ffc9ac300b88fc6caf7456b70f4ab28,pytorch_single_full_0071_split_module_0cf4cc3d5ffc,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
0ebfa3d7d29e9278d7c41c9b349bfc53268268b4,pytorch_single_full_0176_transformer_0ebfa3d7d29e,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
1258aac1c28f2e66f54ecacaf798a0e7a24206ef,pytorch_single_full_0129_builtin_1258aac1c28f,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
13ea46ab351471ec23567464d0dc070bf7107c59,pytorch_single_full_0005_partitioner_13ea46ab3514,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
162e1003c910c5a880686250266920e873bc7af2,pytorch_single_full_0087_importer_162e1003c910,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
19b31d899a78a6806314bcc73b88172dabf0c26e,pytorch_single_full_0011_utils_19b31d899a78,deepseek,autocoderover,True,False,False,True,True,True,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,autocoderover_repair_only_v4pro_acrpatch_10000_retry_nopatch_run_records.jsonl
1c1b28d5b6a942fafe23b2f09302d93c25226d4a,pytorch_single_full_0146_lowering_1c1b28d5b6a9,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_repair_only_v4pro_acrpatch_3000_run_records.jsonl
