commit_id,selected_instance_id,model,agent,main_present,main_patch_generated,main_patch_validated,retry_present,retry_patch_generated,retry_patch_validated,selected_role,selection_reason,selected_source_record
29317f8585ecb232412df3f39734490f0f6d8230,pytorch_multi_full_0091_standalone_compile_29317f8585ec,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
296c339f9810a891887b2f1f36560034d4e7575d,pytorch_multi_full_0024_convert_frame_296c339f9810,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
2a03bf5a14d13b1f683c18f573cd93a8b1d38212,pytorch_multi_full_0049_triton_2a03bf5a14d1,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
2b1236de61db1baa1785d011dc41311102ce910c,pytorch_multi_full_0068_builtin_2b1236de61db,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
2b21a653d8517a920ff644155f80c927d7c41d86,pytorch_multi_full_0034_fake_impls_2b21a653d851,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
2c16eb9f3db0ba68520e5832d8bb6d3d875bdaeb,pytorch_multi_full_0110_builder_2c16eb9f3db0,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3100455b8eeebdfbc3428ff9454579ac50666faf,pytorch_multi_full_0135___init___3100455b8eee,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
316b7296771c87637231f9d90e2658aa1d629859,pytorch_multi_full_0074_converter_316b7296771c,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
31e59766e7e7b51e8dddd4a6967891ac01f4d37b,pytorch_multi_full_0132__meta_registrations_31e59766e7e7,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3401665110dbfbfa4625646e4a18ebf8c99fa92f,pytorch_multi_full_0133_functions_3401665110db,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
3463ea1059ee7e7fa1d4d10c3eb372275bec8403,pytorch_multi_full_0075_misc_3463ea1059ee,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
37149d032cd7b61bf819198a1177b5b055d9eb23,pytorch_multi_full_0079__utils_37149d032cd7,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
381d0cb239fa35f23b34ffb51f94784a3f9798b4,pytorch_multi_full_0119__dedup_save_plans_381d0cb239fa,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
38c4d05535f4e031a2ad5f39a4a415cc3a919cfb,pytorch_multi_full_0089__compile_38c4d05535f4,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
392221b39036bb140e32f428fc6e318744005651,pytorch_multi_full_0027_distributed_392221b39036,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
394c143e4ec72312549d2e8dea1b5869927f0a33,pytorch_multi_full_0116_symbolic_convert_394c143e4ec7,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
39d1c91c33270f66cdf57bae2a19e7738cf8f77f,pytorch_multi_full_0052_symbolic_convert_39d1c91c3327,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3a4140bf8e783db3f0094d2a2ce1d8534066432f,pytorch_multi_full_0106_common_3a4140bf8e78,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3c46808a14713e26800aa0917c28618b1639d367,pytorch_multi_full_0038_base_3c46808a1471,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3c6c3b94486d49614bae5e76e7bd6b9579f643d4,pytorch_multi_full_0084_symbolic_shapes_3c6c3b94486d,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,pytorch_multi_full_0085_select_algorithm_3f83e8915e86,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
404a8ae8f67e8db3fa28d83f8952ec8da4863c55,pytorch_multi_full_0100_replace_set_grad_with_hop_pass_404a8ae8f67e,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
41663739085c57edc4a352c55ed6b23b8e9eb91d,pytorch_multi_full_0035_fake_impls_41663739085c,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
426339e4de2efc0cbd501e2bff947ba890ec9817,pytorch_multi_full_0115__utils_426339e4de2e,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
460888f908ea4b634ecc863a6da6b2132108bc79,pytorch_multi_full_0102_output_graph_460888f908ea,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
471017cbc97a044acf30da48b37099f20564b083,pytorch_multi_full_0018_utils_471017cbc97a,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
48560eef80e97e855cbb8e2814acefe8f5cc6fbd,pytorch_multi_full_0077___init___48560eef80e9,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
49c124fe1bc0c395f92febc45b08acb3d831e006,pytorch_multi_full_0070_guards_49c124fe1bc0,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
4a63cab624a798929191779743c62ed65926de58,pytorch_multi_full_0156_aot_autograd_4a63cab624a7,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
4b8a5e03745924c8f987dc072fa4d41f4cb6f103,pytorch_multi_full_0152_effects_4b8a5e037459,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
4db368a475d87ca8eea6536015731aeb2d798869,pytorch_multi_full_0078_compile_utils_4db368a475d8,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
4f75f1e80dc81949a6ab3970dbf422ad4d8bbce7,pytorch_multi_full_0096_builder_4f75f1e80dc8,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
500b2bc78116bd24734d289fe3884d4b8e7bd380,pytorch_multi_full_0148_codegen_500b2bc78116,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
50ed6ce2777f30fcc7f3afdffa00fa6a73b84e03,pytorch_multi_full_0060_builtin_50ed6ce2777f,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
539c46b6e82e16d22b745d8b320ae0bf9b1df90b,pytorch_multi_full_0146_trace_rules_539c46b6e82e,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
55595e0c85b1f5d33a7a163afa774ab12f8d3eaf,pytorch_multi_full_0127_output_graph_55595e0c85b1,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
57b20c51b90fd38c5120631e6f3d40b3a815a86a,pytorch_multi_full_0039_cond_57b20c51b90f,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
57d4e492381f75d6f31592287b834a46c5d2bd04,pytorch_multi_full_0048_ir_57d4e492381f,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
57d969a9aa41cbb5dd6ec74fd4b7d859da570ebf,pytorch_multi_full_0059_meta_utils_57d969a9aa41,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
58083ffb106fe48384f3d4767afe8555e7bbf8da,pytorch_multi_full_0029__meta_registrations_58083ffb106f,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
583484b7263977c5a51da9eae21e55b35bbb331c,pytorch_multi_full_0122___init___583484b72639,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
5a0a964444d6be3b2762d30f5aec456060fa63c8,pytorch_multi_full_0129_utils_5a0a964444d6,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
5a90ed3523203fea91c3f2cc2cbf7e44532707cc,pytorch_multi_full_0120_reinplace_5a90ed352320,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
5afa4187dfe1e99278f8e372ec09102d5b937572,pytorch_multi_full_0105_frontend_utils_5afa4187dfe1,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
5b0b4cda4aa03bee16ee67d9d36012a539df3c50,pytorch_multi_full_0093__api_5b0b4cda4aa0,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
5bf74753f69953644c2ff7e03522274764cde45a,pytorch_multi_full_0118_guards_5bf74753f699,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
65615915ed2288b86cbc1ed2cce54b37474117fb,pytorch_multi_full_0006_output_graph_65615915ed22,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
6897631cebb637f3cb139a86abf11d0e5f7f937d,pytorch_multi_full_0055_guards_6897631cebb6,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
68fa882dad760767a462e9c1e81dc76167078529,pytorch_multi_full_0060_builder_68fa882dad76,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
698ff07323f74c8d179461574cfaaad8f2942bae,pytorch_multi_full_0044_symbolic_convert_698ff07323f7,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
6b80c94901ae6185c09469044545e4c52f331d86,pytorch_multi_full_0097_flex_attention_6b80c94901ae,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
70eb53505bf98aa32b30c8dec896a009464f6a52,pytorch_multi_full_0063_add_runtime_assertions_for_constraints_pass_70eb53505bf9,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
72a34eeb9957fa5be443c28ba0435994a0244ab0,pytorch_multi_full_0046_higher_order_ops_72a34eeb9957,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
74028cfd0c3997883b56d0bd917cde865a7f1242,pytorch_multi_full_0125_cpp_74028cfd0c39,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
759204253f3a27aef1b473975b5ef81aa03209b6,pytorch_multi_full_0041_output_graph_759204253f3a,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
77681facac264866388eb27ed413a075d6edef80,pytorch_multi_full_0109_lowering_77681facac26,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7b7cd56f5e2a965ae8a48c69441dd4f58bf68ceb,pytorch_multi_full_0124___init___7b7cd56f5e2a,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7bb89bcaa44fb5513c7810d039d0b4dc45346574,pytorch_multi_full_0008_non_strict_utils_7bb89bcaa44f,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7c3c8a662efe010f3e30237a1935abc20ac8fc63,pytorch_multi_full_0019_guards_7c3c8a662efe,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7c8f38700a865cd4903337318d44be61fbbd37a7,pytorch_multi_full_0037_misc_7c8f38700a86,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7d205b22b55ded7664e41a009d0cb2f27a2bd319,pytorch_multi_full_0033___init___7d205b22b55d,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7d4f50de190b89763370a8ec6ef83d2fd04e7c29,pytorch_multi_full_0157_utils_7d4f50de190b,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
7e53c58687482d58461e1dd8e09f59a9daf8f7b3,pytorch_multi_full_0128_misc_7e53c5868748,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
7e734e2d0835c42b6af786badd383f947b2456ae,pytorch_multi_full_0103_index_propagation_7e734e2d0835,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
80a8fc07b2314df18b6898238b3ba4e6be94e842,pytorch_multi_full_0013_trace_rules_80a8fc07b231,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
82248e1c2db1eba2bb6bfd6868c244de5ff08f66,pytorch_multi_full_0059_dicts_82248e1c2db1,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
8239ba4087a7ce30a2467db101e14e4cdd5b77c2,pytorch_multi_full_0126_non_strict_utils_8239ba4087a7,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
82edc8b5d5c34b42aab65662af7cbb532d29e795,pytorch_multi_full_0047_nested_tensor_82edc8b5d5c3,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
839f6facdba92f8fe90cbd50721ff9a025474969,pytorch_multi_full_0134_aot_compile_839f6facdba9,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
85ada5d6dd5e2cfc72331c8da1fc222edb20c59e,pytorch_multi_full_0101_builtin_85ada5d6dd5e,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
86d34a43f5ec89ae0a866f6b0152d9466815b4a7,pytorch_multi_full_0119_builder_86d34a43f5ec,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
88ebdbc97c103271766203df6662240e95a09b42,pytorch_multi_full_0086_debug_utils_88ebdbc97c10,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
8af58f66bb580701f34dcdd2426ccace26f40f38,pytorch_multi_full_0099_symbolic_shapes_8af58f66bb58,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
8afe40bc5eef19eee09fa02fe94bce76587c0639,pytorch_multi_full_0061_autotune_process_8afe40bc5eef,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
8f31aa97a3e1e17bed29b6cedf9884f0c6b145e9,pytorch_multi_full_0113___init___8f31aa97a3e1,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
8f404467707ea43860af0f71d8c0867afe047732,pytorch_multi_full_0066_functions_8f404467707e,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
90461d49861e9a5caa5ae1ea817611f4c24c0a0b,pytorch_multi_full_0012_guards_90461d49861e,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
90fb7c36abe85a8d07ebfff1d883d20e429b141b,pytorch_multi_full_0029__fsdp_api_90fb7c36abe8,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
96a56984086a97e99d3d7dc3427347b913caa525,pytorch_multi_full_0007_profiler_96a56984086a,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
99b32a6750bfd0cfe2bc84a47823e1da34802b7b,pytorch_multi_full_0082_mps_99b32a6750bf,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
9b907f1f16a586b918e5955ba4c66ffc6fc36229,pytorch_multi_full_0058_ir_9b907f1f16a5,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
9e06b5b5cb8c0fffb092b2e775c7307ce2c47d08,pytorch_multi_full_0071_serialize_9e06b5b5cb8c,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
a1a57a424dc992f4dc2d44bdc1e4e7e500881a9c,pytorch_multi_full_0028_side_effects_a1a57a424dc9,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
a7322a9205d618569ce84aefa6b491488c09d4f4,pytorch_multi_full_0009_ir_a7322a9205d6,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
aab0f32ea4e51b1494cc73dbabafac899e40db81,pytorch_multi_full_0133___init___aab0f32ea4e5,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
ab609d6aa6851072333c3b1de6f0e72a1db10a51,pytorch_multi_full_0123_converter_ab609d6aa685,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
ae6158500a3f8b08ef8d96d10917b171cab0cfb7,pytorch_multi_full_0026_tensor_ae6158500a3f,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
ae97eb86f793a2465809fa1f31b0e5fdbc3eb2fc,pytorch_multi_full_0117_conv_ae97eb86f793,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
afabed6ae608fcf05eac62c1888ffd556572d8cf,pytorch_multi_full_0050_impl_afabed6ae608,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
b47cf4182eda50b951a908fd56248cc20406e7fb,pytorch_multi_full_0081_builtin_b47cf4182eda,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
b4f4c75e196291d38d8c81bcc860c160cb950c6c,pytorch_multi_full_0015_builtin_b4f4c75e1962,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
b5c33ccdb3198a48a354e21a4fdace0ec6d04146,pytorch_multi_full_0073_misc_b5c33ccdb319,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
b7d2abd766c07aa6f04ba093ee977e898f6b0dd2,pytorch_multi_full_0014_common_b7d2abd766c0,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
bc4b04e0588655c46685adc41da5e81c9a9fd6d8,pytorch_multi_full_0097_ir_bc4b04e05886,deepseek,autocoderover,True,True,False,False,False,False,main,main_selected,autocoderover_acrpatch_short_v4pro_3000_editregion_pilot_records.jsonl
be2ad70cfa1360da5c23a04ff6ca3480fa02f278,pytorch_multi_full_0090_common_be2ad70cfa13,deepseek,autocoderover,True,False,False,True,False,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
bf8a5a11bebe4e7a328b6add83b4e4708217cefc,pytorch_multi_full_0056_triton_bf8a5a11bebe,deepseek,autocoderover,True,False,False,True,True,False,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl
