commit_id,selected_instance_id,model,agent,strategy,run_role,selection_reason,source_record,main_source_records,retry_source_records,patch_generated,apply_status,patch_path,patch_hash,total_tokens,prompt_tokens,completion_tokens,elapsed_seconds,model_elapsed_seconds,finish_reason,response_chars,reasoning_chars,parent_sha,bug_category,source_files,modified_func_names,bug_reveal_tests
0efd184685ad1f9041d95519e690a724b9b1052a,pytorch_multi_full_0076_side_effects_0efd184685ad,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,6.68,1.493,,,,7c3c8a662efe010f3e30237a1935abc20ac8fc63,Logic,torch/_dynamo/side_effects.py;torch/_dynamo/variables/builder.py,def:SideEffects.codegen_update_mutated;def:VariableBuilder.wrap_range_iterator,test/dynamo/test_misc.py::test_build_tuple_unpack;test/dynamo/test_misc.py::test_range_iter_side_effects
106c6a49f5685238a7ab8c88b1b06ec5058febfe,pytorch_multi_full_0045_cache_size_106c6a49f568,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,5.121,1.755,,,,abcd32935980f61df8849d7fd5d0802730ec9360,Logic,torch/_dynamo/cache_size.py;torch/_dynamo/convert_frame.py,def:_compile;def:exceeds_cache_size_limit,test/dynamo/test_modules.py::test_recompile_limit_on_freed_module
10c831567b36717c4155b47c72db13f7b924815b,pytorch_multi_full_0075___init___10c831567b36,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,13.19,1.473,,,,acd03ca2d9297f1386edd0840b7c8a9120dbbe90,Type,torch/__init__.py;torch/_inductor/utils.py,def:SymBool._sympy_;def:SymFloat._sympy_;def:SymInt._sympy_;def:convert_shape_to_inductor,test/test_dynamic_shapes.py::test_roundtrip;test/test_dynamic_shapes.py::test_sympify_symint
114a0bc3068fe67e11561c0ee57416dfa31349d5,pytorch_multi_full_0004_pgo_114a0bc3068f,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,6.498,3.218,,,,af682f3cd7126cfb126b3279ea1dbfaf760d97bc,Type,torch/_dynamo/pgo.py;torch/_dynamo/variables/builder.py,def:FrameStateSizeEntry.__post_init__;def:FrameStateSizeEntry._munge_symint;def:FrameStateSizeEntry.make_scalar;def:FrameStateSizeEntry.make_size;def:FrameStateSizeEntry.make_tensor;def:_automatic_dynamic,test/dynamo/test_pgo.py::test_distinct_compile_id;test/dynamo/test_pgo.py::test_njt
171e6a934f743dc81cf3cd42e225c89ba4f798e6,pytorch_multi_full_0010_builder_171e6a934f74,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,5.016,1.487,,,,465f282a24d21d72b050de37657eade2b7e71392,Shape,torch/_dynamo/variables/builder.py;torch/fx/experimental/symbolic_shapes.py,def:ShapeEnv._compute_symbolic_stride;def:_automatic_dynamic,test/dynamo/test_repros.py::test_unsqueeze_mul_strides
1967394690f144a7ba1717eccec977286cafe2da,pytorch_multi_full_0062_impl_1967394690f1,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,7.579,1.776,,,,181e6dafd04073118a7d9f25fc73bbe30c923c00,Shape,torch/_custom_op/impl.py;torch/_inductor/graph.py,def:GraphLowering.call_function;def:GraphLowering.call_function.get_custom_op_layout_constraints;def:_custom_op_with_schema,test/inductor/test_torchinductor.py::test_buffer_use_after_remove;test/inductor/test_torchinductor.py::test_custom_op_fixed_layout_channels_last;test/inductor/test_torchinductor.py::test_custom_op_fixed_layout_sequential
19db4f601441326bcc02d4d51e40a9586798f2bb,pytorch_multi_full_0093_functions_19db4f601441,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0093_functions_19db4f601441/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,8da8eaf1f180b1f1c29c2d28216d236face85dcd80e351b55e8ba401ac461b42,6185,1441,4744,104.966,100.858,stop,280,18919,1118c74b5fa702b6c7f7a1623418a3859e1575df,API,torch/_dynamo/variables/functions.py;torch/_higher_order_ops/triton_kernel_wrap.py,def:DynamoTritonHOPifier.get_value;def:TracingTritonHOPifier.get_value;def:TritonHOPifier.call_triton_kernel;def:TritonHOPifier.get_value,test/inductor/test_triton_kernels.py::test_capture_triton_special_kwargs
1a2dc89f170edbe2e10615a3aa32d1393729a6f9,pytorch_multi_full_0095_cond_1a2dc89f170e,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0095_cond_1a2dc89f170e/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,e6c005d5f990b582dac441009d1353b4a7656c4d4ee5648edb6fb094b4584b3a,7294,1955,5339,120.469,118.629,stop,167,22587,c84f9b2069edd06e09fc04b89cb1672733dc60b4,API,torch/_higher_order_ops/cond.py;torch/_higher_order_ops/while_loop.py,def:cond;def:cond._validate_input;def:while_loop._validate_input,test/dynamo/test_higher_order_ops.py::test_cond_with_empty_operands;test/dynamo/test_higher_order_ops.py::test_hints_wrapper
1c98dc3664bc187d7529316fdc141fcdbf13d024,pytorch_multi_full_0130_utils_1c98dc3664bc,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0130_utils_1c98dc3664bc/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,7ac4f09b44a3029dd7e10002c32ca5e907154554bd313231d4044b393853978d,9704,1323,8381,177.374,175.145,stop,4628,30736,0de70fbbe73d2109497cd57ed5402e0cf9450f18,API,torch/_dynamo/utils.py;torch/_dynamo/variables/builtin.py,def:BuiltinVariable.call_setattr;def:is_tensor_getset_descriptor,test/dynamo/test_misc.py::test_closure_recompiles;test/dynamo/test_misc.py::test_tensor_setattr_getset_descriptor
1d58d5fe255f14ba0a093e9ae362d5ca06207531,pytorch_multi_full_0001_output_graph_1d58d5fe255f,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,6.679,3.536,,,,de7fdfe41ad12aec719e3662be58ce9e9bf255a8,Logic,torch/_dynamo/output_graph.py;torch/_dynamo/variables/higher_order_ops.py,def:CondHigherOrderVariable._call_function.speculate_branch;def:OutputGraph.compile_and_call_fx_graph,test/dynamo/test_misc.py::test_cond_runtime_assert_generation;test/dynamo/test_misc.py::test_tensor_setattr_getset_descriptor
1fb498d6e34e0e9b43b2c26dc0a18a4fc3a52605,pytorch_multi_full_0064_index_propagation_1fb498d6e34e,deepseek,aider,search-replace-short-known-location-editregion,main,main_selected,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0064_index_propagation_1fb498d6e34e/deepseek__aider__main__search-replace-short-known-location-editregion.diff,f990c3d7f5c1486dc2249f1203ec96ff354a4dc64600bb9f75ab458549dfc2e2,3251,1208,2043,67.278,65.573,stop,1017,7640,c7cfa5172139737bf75afbd4a7920b1a02b1dcb2,Logic,torch/_inductor/index_propagation.py;torch/_inductor/sizevars.py,def:IndexPropagation.statically_true;def:SizeVarAllocator.is_expr_static_and_true;def:evaluate_expr,test/inductor/test_cpu_select_algorithm.py::test_linear_with_indirect_indexing
2037ea3e157bf53e8a856c771cd044a4724675d2,pytorch_multi_full_0043___init___2037ea3e157b,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,5.122,1.798,,,,5203138483e97141ad96a8906f1c6f8b7ff8adc6,Type,torch/__init__.py;torch/utils/_config_module.py,def:Config.__init__;def:ConfigModule.get_type;def:_ConfigEntry.__init__;def:_TorchCompileInductorWrapper.apply_options;def:install_config_module.visit,test/test_utils_config_module.py::test_overrides;test/test_utils_config_module.py::test_type_loading
2190ca7f47449c8cc3bfafd3f1e59a9f17eb47d7,pytorch_multi_full_0034__weights_only_unpickler_2190ca7f4744,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,5.385,1.835,,,,f4e4cfcb91d9db966633fdb1828ada725369296b,API,torch/_weights_only_unpickler.py;torch/serialization.py,def:Unpickler.load;def:_get_user_allowed_globals;def:add_safe_globals,test/test_serialization.py::test_serialization_nested_class;test/test_serialization.py::test_weights_only_assert
21e8546b1180d16425c82dbececc87e31d544328,pytorch_multi_full_0068_sizevars_21e8546b1180,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,5.973,1.895,,,,41a56f782856b2717da4c45998bdd3d42c70fa1f,Shape,torch/_inductor/sizevars.py;torch/fx/experimental/recording.py,def:ShapeEnvEvent.run.maybe_convert_node;def:SizeVarAllocator.expect_true,test/inductor/test_unbacked_symints.py::test_broadcast_tensors
25d4d5107e1dbded7712a51a3454db2748ee37d5,pytorch_multi_full_0142_higher_order_ops_25d4d5107e1d,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0142_higher_order_ops_25d4d5107e1d/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,3051cbe925fc69a8fd71a505e275866858654b31470382f2f96647803c19de04,12043,2043,10000,208.744,205.794,length,3311,41237,e4fe811be88318bee8a31972158e8ad1cb5e08c4,Shape,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/tensor.py,def:LocalMapWrappedHigherOrderVariable._call_function;def:TensorVariable.method___setitem__;def:TensorVariable.synchronize_attributes,test/higher_order_ops/test_local_map.py::test_local_map_with_local_shapes_dynamo_tracing;test/higher_order_ops/test_local_map.py::test_local_map_with_local_shapes_hop_tracing
25f72194e8954d2c94a9633e3b64a1923a8b671c,pytorch_multi_full_0138_ir_25f72194e895,deepseek,aider,search-replace-short-known-location-editregion,main,main_selected,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0138_ir_25f72194e895/deepseek__aider__main__search-replace-short-known-location-editregion.diff,2a561f356fb1d924b67d6475920ddfc3e1132b738132abbf8a302bedb5c5e8ed,2965,676,2289,71.727,66.283,stop,472,8530,96d94f574e32c63421dc7badb0a5c42bb29324c7,Shape,torch/_inductor/ir.py;torch/_inductor/lowering.py,def:DynamicScalar.__init__;def:tensor_constructor.inner,test/inductor/test_torchinductor_dynamic_shapes.py::test_unwrap_storage_didnt_work_repro
26711fec67d0196b090b95ef9a68a03b9a6bd1a8,pytorch_multi_full_0107___init___26711fec67d0,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0107___init___26711fec67d0/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,7da790f9d6dbfb313cc63bccf49bf28e208067a340fa0a1e0cce9d4be578d51a,9979,1166,8813,192.071,190.023,stop,906,33849,aaa0b47d8454cc186b11f2c6a5617f5cd8d7073f,Shape,torch/_refs/__init__.py;torch/_subclasses/fake_impls.py,def:_reshape_copy;def:_view_has_unbacked_input;def:_view_meta;def:_view_meta_copy;def:_view_unbacked_meta;def:view,test/test_dynamic_shapes.py::test_unbacked_exec_fft_reshape_no_dde
29317f8585ecb232412df3f39734490f0f6d8230,pytorch_multi_full_0091_standalone_compile_29317f8585ec,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0091_standalone_compile_29317f8585ec/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,ae5a5b2d0c74bb7b4cb77a60c648664d5b16c79853558b2a3a3c5cba2b9d2276,9993,1148,8845,193.178,188.224,stop,458,36883,58310a0043b96f4d94838305c4c7cc7880a4fe82,API,torch/_inductor/standalone_compile.py;torch/_inductor/utils.py,def:shape_env_from_inputs;def:standalone_compile,test/inductor/test_codecache.py::test_call_in_backend
296c339f9810a891887b2f1f36560034d4e7575d,pytorch_multi_full_0024_convert_frame_296c339f9810,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,4.304,1.757,,,,82b6480b0ab82c4626e54b9671df7b52391fae7e,API,torch/_dynamo/convert_frame.py;torch/_dynamo/output_graph.py,def:OutputGraph.compile_and_call_fx_graph;def:OutputGraph.compile_subgraph;def:OutputGraph.run_compiler_collective;def:_compile._compile_inner,test/distributed/test_dynamo_distributed.py::test_compiler_collectives_graph_break_empty_graph_still_collective
2a03bf5a14d13b1f683c18f573cd93a8b1d38212,pytorch_multi_full_0053_triton_2a03bf5a14d1,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,6.556,1.676,,,,4935a019e48c31d85c16698455719c5188c8b880,Logic,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TritonKernel.iteration_ranges_get_pid;def:grid.grid_fn,test/inductor/test_torchinductor.py::test_large_grid
2b1236de61db1baa1785d011dc41311102ce910c,pytorch_multi_full_0080_builtin_2b1236de61db,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,6.41,1.431,,,,bc8680c29819b374b2ef0c8229e6d76bb51c89e9,API,torch/_dynamo/variables/builtin.py;torch/_dynamo/variables/misc.py,def:BuiltinVariable._make_handler.create_exception_class_object;def:ExceptionVariable.__init__,test/dynamo/test_exceptions.py::test_exception_kwargs
2b21a653d8517a920ff644155f80c927d7c41d86,pytorch_multi_full_0037_fake_impls_2b21a653d851,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,4.997,1.713,,,,93aef684d9c95e6f39dff98d2cccb2056b52e3c6,API,torch/_subclasses/fake_impls.py;torch/export/exported_program.py,def:_deregister_op_impl;def:_is_op_registered_to_fake_rule;def:_override_composite_implicit_decomp;def:_override_composite_implicit_decomp._force_dispatch_to_orig_cia_callable,test/export/test_export.py::test_attention
2c16eb9f3db0ba68520e5832d8bb6d3d875bdaeb,pytorch_multi_full_0128_builder_2c16eb9f3db0,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0128_builder_2c16eb9f3db0/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,b31c9070b3db2a635679b1027fa9849831f61270c9efaea4a0b7a9dfe26e666a,10964,1786,9178,180.543,176.395,stop,2309,36924,c2c88846a9c75185660f3b2a8b72c3aa2f8ae3dc,API,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/torch.py,def:TorchInGraphFunctionVariable.call_function;def:handle_traced_output,test/dynamo/test_decorators.py::test_nonstrict_newly_constructed_trace_register_constant_type_error;test/dynamo/test_decorators.py::test_nonstrict_trace_custom_class_output_error;test/dynamo/test_decorators.py::test_nonstrict_trace_int_and_float_output;test/dynamo/test_decorators.py::test_nonstrict_trace_tuple_and_sym_int_output
3100455b8eeebdfbc3428ff9454579ac50666faf,pytorch_multi_full_0135___init___3100455b8eee,deepseek,aider,search-replace-short-known-location-editregion,main,main_selected,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0135___init___3100455b8eee/deepseek__aider__main__search-replace-short-known-location-editregion.diff,2b5a5716764fdebfdcba2310b7199876cc732a54c909611348c318d9ee540c9b,3324,627,2697,85.243,82.614,stop,993,10511,b75cc70875949eebccb6d3870cb52b274f259a67,Type,torch/__init__.py;torch/_numpy/_util.py,def:SymInt.__hash__;def:normalize_axis_tuple,test/test_dynamic_shapes.py::test_symint_hashing;test/test_dynamic_shapes.py::test_symnode_hashing
316b7296771c87637231f9d90e2658aa1d629859,pytorch_multi_full_0086_converter_316b7296771c,deepseek,aider,search-replace-short-known-location-editregion,main,main_selected,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,True,search_replace_applied,data/multi_func_160/patches/pytorch_multi_full_0086_converter_316b7296771c/deepseek__aider__main__search-replace-short-known-location-editregion.diff,a66b6e35e75040eadbc2aada759a43a5f98fd41121c626017e218541de13a224,3883,899,2984,92.666,90.684,stop,1801,11505,a87d82abd746240e7b46b992fa9df7ae6d3e6d4a,API,torch/_export/converter.py;torch/jit/_trace.py,def:TS2EPConverter.retrace_as_exported_program;def:TS2FXGraphConverter.convert;def:TS2FXGraphConverter.convert_aten_tensor;def:TS2FXGraphConverter.convert_prim_Constant;def:analyze_ts_result_with_export_result;def:get_op_overload,test/export/test_converter.py::test_implicit_constant_to_tensor_handling
31e59766e7e7b51e8dddd4a6967891ac01f4d37b,pytorch_multi_full_0158__meta_registrations_31e59766e7e7,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,aider_searchreplace_short_v4pro_3000_editregion_pilot_records.jsonl,aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_records.jsonl|aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76_records.jsonl,False,not_attempted,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11781,1781,10000,214.496,212.312,length,0,38732,179ecab7e75a32435705b51e257077a13796d9fe,Shape,torch/_meta_registrations.py;torch/nested/_internal/sdpa.py,def:_calculate_scale;def:meta__flash_attention_forward,test/test_nestedtensor.py::test_sdpa_compile
